employee_id,name,age,gender,department,role,join_date,salary_bhd
E02206,Ariel Ortiz,25,F,Operations,Support,2019-12-04,6710.38
E02207,Candice Smith,35,M,Finance,Manager,2024-01-15,4550.23
E02208,Sarah Jones,53,F,Sales,Finance,2016-12-22,6715.02
E02209,Jason Velez,55,F,HR,HR,2024-10-11,3108.74
E02210,Zachary Johnson,29,M,Finance,Sales,2016-09-27,2653.57
E02211,Joseph Dunn,25,M,Sales,HR,2025-07-23,2988.33
E02212,Jill Shaffer,35,F,Finance,Support,2023-06-12,7917.85
E02213,Justin Rivera,27,F,HR,Engineer,2018-06-19,3850.89
E02214,Mark Johnson,39,F,Finance,Engineer,2022-11-17,2506.18
E02215,Gerald Horne,45,F,Operations,Sales,2025-06-26,7180.5
E02216,Jessica Pearson,36,F,Sales,Sales,2024-02-29,5091.36
E02217,Shannon Edwards,57,M,Operations,Finance,2018-01-30,5009.83
E02218,Paul Wade,24,F,Sales,Engineer,2024-06-10,7027.26
E02219,Margaret Cohen,46,M,HR,Finance,2017-05-06,3948.7
E02220,Alexander Johnson,40,F,HR,Sales,2020-05-05,6021.91
E02221,Dwayne Washington,38,F,Operations,Engineer,2020-10-27,847.0
E02222,Douglas Anderson,57,F,Sales,Sales,2018-10-31,6092.13
E02223,Jennifer Eaton,52,F,Operations,Support,2018-03-10,4789.1
E02224,Angela Martin,43,M,Finance,Sales,2023-02-28,5395.21
E02225,Vickie West,26,M,Finance,HR,2023-06-27,4966.36
E02226,Madison Wright,53,M,HR,Engineer,2021-10-17,4230.95
E02227,Lance Gordon,53,M,IT,Manager,2017-04-03,4549.9
E02228,Elizabeth Booth,28,F,HR,Finance,2021-02-10,3903.81
E02229,Anthony Young,52,F,HR,Finance,2023-08-04,2463.22
E02230,Nicole Fuller,54,M,HR,Finance,2024-09-27,3885.27
E02231,Erin Gordon,46,M,Operations,Support,2025-02-07,7251.98
E02232,Lisa Garcia,23,F,Operations,Sales,2017-01-27,7367.98
E02233,Dylan Pittman,54,M,Finance,Sales,2024-08-02,3170.26
E02234,Matthew Lee,45,F,Operations,HR,2021-04-24,6396.23
E02235,Amanda Rubio,42,M,IT,Sales,2025-09-21,1817.09
E02236,Steven Nguyen,38,F,Operations,Support,2021-07-03,4188.12
E02237,Amy Little,41,M,IT,Sales,2023-03-15,4753.97
E02238,Elizabeth Larson,56,M,Operations,Finance,2022-08-05,1958.22
E02239,Jennifer Navarro,30,F,Operations,HR,2023-10-06,5385.57
E02240,David Anderson DVM,44,M,Operations,Sales,2021-12-24,3899.05
E02241,Eric Diaz,39,M,Sales,Sales,2022-06-10,4406.66
E02242,Jessica Sullivan,50,M,HR,Sales,2024-02-13,7663.85
E02243,Gloria Davidson,29,M,HR,HR,2017-08-26,2691.51
E02244,Wayne Nixon,23,M,Sales,Engineer,2019-08-04,3574.17
E02245,Shelby Acosta,50,M,Finance,Manager,2023-12-03,4517.74
E02246,Erin Bender,51,M,IT,HR,2016-07-22,7196.9
E02247,Mr. Thomas Wells,38,M,Finance,HR,2018-02-04,4102.5
E02248,Troy Wood,30,M,Finance,Finance,2020-02-02,5472.13
E02249,Jonathon Decker,49,M,HR,Engineer,2018-05-26,3224.99
E02250,Monica Romero,46,M,Finance,Finance,2019-09-25,1569.9
E02251,Carlos Franklin,53,M,HR,Manager,2020-03-13,1246.29
E02252,Taylor Waters,60,M,Finance,Sales,2021-07-04,6972.47
E02253,Eric Murphy,25,M,IT,Sales,2018-10-04,7940.59
E02254,Laura Chapman,46,F,HR,Engineer,2020-07-11,2598.39
E02255,Daniel Tate,23,M,IT,HR,2025-01-13,7869.02
E02256,Erica Vega,34,M,IT,Manager,2021-11-22,2299.43
E02257,Richard Weber,58,M,IT,Support,2022-07-21,4220.86
E02258,Keith Mcintosh,45,F,IT,Finance,2024-09-30,1870.36
E02259,Dorothy Garcia,33,M,IT,HR,2022-07-25,5061.27
E02260,Brian Henson MD,58,F,Operations,HR,2025-01-22,1256.43
E02261,Melinda Rodriguez,46,F,HR,Engineer,2018-03-16,3354.99
E02262,John Clark,22,M,IT,Finance,2020-08-21,1057.78
E02263,Timothy Vasquez,57,F,Finance,Engineer,2018-02-24,911.14
E02264,Brandon Wagner,57,F,IT,Finance,2017-08-15,3951.9
E02265,Jamie Griffin MD,27,M,IT,HR,2025-08-09,872.29
E02266,Kevin Brewer,25,M,HR,Engineer,2018-07-23,3348.1
E02267,Julie Boyle,36,M,Finance,Sales,2018-10-13,1683.49
E02268,Mark Crosby,28,F,Operations,Manager,2016-03-01,7739.14
E02269,Tammy Evans,44,M,Sales,Sales,2024-08-15,2062.01
E02270,Sherry Allen,35,F,Sales,Manager,2021-02-15,1381.01
E02271,Caroline Alexander,49,M,IT,Support,2023-06-15,5121.77
E02272,Amber Johnson,38,M,Operations,Sales,2023-05-18,6706.57
E02273,Kristina Flowers,44,F,IT,HR,2017-01-31,4205.31
E02274,Brenda Butler,43,M,IT,Finance,2017-01-21,6880.2
E02275,Jose Wiley,53,M,Finance,Finance,2019-11-01,1266.11
E02276,Connor Boone,57,F,IT,Engineer,2022-08-16,1174.05
E02277,Cathy Dean,43,F,Finance,Finance,2023-03-05,3530.04
E02278,John Shea,52,F,Finance,Manager,2024-02-28,2388.91
E02279,Jonathan Fletcher,39,F,Operations,HR,2024-10-09,7458.91
E02280,Jeffrey Hoffman,59,M,IT,Finance,2017-10-24,4230.76
E02281,Patricia Young,44,F,Sales,Sales,2022-02-13,1822.25
E02282,Catherine Olson,42,M,Sales,Manager,2023-02-07,3357.53
E02283,John Lewis,42,M,Operations,Manager,2025-03-23,3283.36
E02284,Laura Baker,45,M,HR,Finance,2023-07-06,3968.3
E02285,Clarence Jordan,23,F,Operations,Manager,2021-08-31,4640.35
E02286,Vincent Frazier,27,M,HR,HR,2023-12-06,2171.69
E02287,Scott Middleton,30,M,Operations,Sales,2021-01-26,3157.13
E02288,Lisa Clark,38,M,IT,Support,2019-11-03,1029.35
E02289,Thomas Pena,51,F,Finance,HR,2017-01-02,5589.73
E02290,Michael York,43,F,IT,HR,2024-08-25,2033.76
E02291,Jessica Scott,36,M,IT,HR,2021-09-01,3762.6
E02292,Sean Bridges,31,F,Sales,HR,2021-09-03,6780.71
E02293,Gail Johnson,28,M,Operations,HR,2021-07-29,7878.08
E02294,Nicholas Powers,30,M,Operations,HR,2018-06-19,7052.98
E02295,Jeffery Thomas,35,F,Sales,Manager,2020-10-25,928.36
E02296,Victoria Ortega,53,M,Operations,Engineer,2021-06-21,4904.93
E02297,Jennifer Miller,43,M,Finance,HR,2019-03-27,7889.29
E02298,Robin Stephens,55,F,Operations,Finance,2021-04-03,7960.4
E02299,Sharon Thomas,51,M,IT,Engineer,2019-03-18,1748.99
E02300,Kathy Green,28,F,HR,Manager,2015-12-01,7303.15
E02301,John Ross,37,M,Operations,HR,2016-10-11,6700.4
E02302,Nancy Fischer,31,M,Operations,Sales,2017-08-08,3520.95
E02303,Lindsey Robinson,46,M,Sales,Support,2018-02-25,7495.12
E02304,Jordan Howard,47,M,Operations,Finance,2021-05-05,3348.53
E02305,Marissa Floyd,44,F,Finance,Engineer,2021-08-01,5654.72
E02306,Meghan Barron,57,F,IT,HR,2022-10-04,4648.49
E02307,Luke Rush,47,F,Sales,Engineer,2018-12-20,6893.68
E02308,Ryan Wood,56,M,Operations,Finance,2021-04-26,2248.95
E02309,Benjamin Stafford,44,M,IT,Manager,2024-11-22,5924.96
E02310,Brooke Nelson,37,F,Finance,Engineer,2020-09-27,3494.23
E02311,Michelle Parker,26,M,Finance,Sales,2021-04-27,7472.32
E02312,Kelsey Parker,37,M,IT,Support,2021-04-14,3230.2
E02313,Katie Scott,28,M,IT,Finance,2020-03-16,5427.52
E02314,Cynthia Smith,40,F,Finance,Sales,2023-11-08,6773.28
E02315,Shannon Moore,47,F,IT,HR,2018-10-11,1403.23
E02316,Joel Powell,27,M,Operations,Engineer,2024-03-16,6027.58
E02317,Christina Davis,38,M,HR,HR,2018-12-17,7859.35
E02318,Russell Greene,56,F,IT,Finance,2017-01-19,6246.89
E02319,Keith Martinez,25,M,Operations,Manager,2016-06-01,5391.36
E02320,Megan Garcia,27,F,HR,Support,2023-09-04,5767.22
E02321,Jennifer Alexander,41,M,HR,Sales,2024-06-20,5695.58
E02322,Michael Romero,36,M,IT,Support,2020-02-29,3461.71
E02323,Connie Gutierrez,53,F,Sales,Finance,2021-11-03,6626.3
E02324,Mary Harris,27,F,Operations,Manager,2024-10-12,3029.92
E02325,Erica Daniel,23,M,Sales,Manager,2024-10-21,873.97
E02326,Stephen Mcguire,31,M,Sales,Support,2024-04-26,4414.52
E02327,Brandy Clark,49,M,IT,Support,2018-05-22,7536.48
E02328,Jessica Robinson,29,M,HR,Support,2017-12-26,7229.31
E02329,Mandy Tucker,26,M,Finance,Finance,2015-11-09,5109.27
E02330,Philip Everett,36,F,Operations,Support,2025-02-12,900.76
E02331,Lisa Morrison,32,F,Sales,Finance,2022-01-04,2139.01
E02332,Alyssa Golden,47,F,Sales,Sales,2019-08-18,1226.69
E02333,Vanessa Diaz,34,M,Operations,HR,2017-05-22,7859.89
E02334,Edward Knapp,48,M,HR,Manager,2023-01-07,2464.26
E02335,Charles Sampson,59,M,HR,Sales,2016-02-07,5538.71
E02336,Michael Figueroa,30,M,HR,Support,2022-04-22,7831.58
E02337,Chase Higgins,32,F,HR,Support,2016-08-03,1151.05
E02338,Carol Kelly,34,M,Sales,Sales,2025-09-14,3958.25
E02339,Kevin Huffman MD,52,F,Operations,HR,2018-09-23,4605.73
E02340,Marie Sexton,23,F,HR,Sales,2018-10-26,5198.23
E02341,Nancy Hartman,39,M,Sales,Finance,2022-09-09,4582.46
E02342,Michael Thomas,52,M,Sales,Support,2024-12-17,4283.95
E02343,Elizabeth Garcia,29,F,Sales,HR,2021-12-28,5815.41
E02344,David King,60,F,Operations,Support,2022-04-11,1848.71
E02345,Ms. Katherine Pierce,32,F,Finance,Engineer,2024-03-31,3684.98
E02346,William Hutchinson,25,M,Sales,Manager,2021-08-24,838.99
E02347,Michelle Villarreal,36,M,Sales,Finance,2022-08-11,3039.98
E02348,Robert Byrd,25,F,IT,HR,2021-02-07,3684.12
E02349,Erin Williams,58,M,HR,Engineer,2019-05-27,2990.22
E02350,Michael Adams,49,M,HR,Manager,2015-10-23,5702.48
E02351,Brian Thomas,59,M,Finance,Engineer,2021-03-27,6279.02
E02352,Mathew Garcia,48,F,Finance,HR,2024-12-27,4216.01
E02353,Tina Campbell,42,F,Finance,HR,2021-05-04,5889.2
E02354,Charles House,35,F,HR,Sales,2019-12-01,2915.48
E02355,Leslie Barnett,44,F,HR,Manager,2022-05-30,6940.99
E02356,Teresa Thomas,38,M,IT,Engineer,2017-11-08,2293.56
E02357,David Holder,47,M,HR,Engineer,2018-02-04,4648.62
E02358,Kelsey Martinez,52,F,IT,Finance,2020-05-03,1422.54
E02359,Tara Goodman,56,M,Operations,Finance,2021-08-12,6126.51
E02360,Timothy Fleming,51,M,IT,Sales,2024-10-17,6774.89
E02361,Jessica Henry,48,F,Sales,Manager,2019-05-24,2992.91
E02362,Robert Clark,30,F,Finance,Sales,2016-01-16,7023.96
E02363,Jeffrey Petersen,54,M,Operations,Manager,2018-12-01,7297.95
E02364,Amanda Edwards,54,M,HR,HR,2024-10-13,6549.5
E02365,Austin Lam,30,M,HR,Manager,2025-05-26,6297.35
E02366,Julie Ross,35,M,Sales,Manager,2019-04-20,4309.86
E02367,Rita Garcia,50,M,HR,Sales,2017-03-02,4286.34
E02368,Brooke Brooks PhD,33,F,HR,Support,2017-04-28,2107.8
E02369,John Johnson,39,M,Operations,Manager,2021-07-07,1378.05
E02370,Regina Aguilar,35,M,IT,HR,2017-12-08,4724.2
E02371,Mary Mayo,40,M,IT,HR,2024-10-21,6740.59
E02372,Dr. Mary Bryan,47,M,Sales,Manager,2023-08-07,7989.34
E02373,Tracy Woods,39,M,Finance,Support,2017-03-05,7943.72
E02374,Christian Willis,37,F,Operations,Finance,2022-08-18,2012.94
E02375,Jonathan Jones,34,F,HR,Engineer,2024-09-16,7992.14
E02376,Alicia Carter,50,M,Sales,Engineer,2021-09-29,5687.51
E02377,Lisa Davis,53,F,Operations,HR,2023-05-04,2557.38
E02378,Brandon Baird,40,F,IT,Engineer,2021-04-19,3889.61
E02379,Phillip Kennedy,37,M,HR,Support,2024-05-06,3561.0
E02380,Anna Smith,60,M,Finance,Manager,2019-08-15,6144.68
E02381,Jeff White,27,F,IT,HR,2022-09-18,2867.07
E02382,Rebecca Scott,43,M,Operations,Sales,2018-10-02,1872.71
E02383,Karen Thompson,50,M,Sales,Sales,2020-10-14,3840.22
E02384,Theresa Brown,42,F,Finance,Manager,2024-04-10,1709.54
E02385,Penny Cummings,53,M,IT,Support,2019-04-26,3841.92
E02386,Vanessa Horn DDS,32,M,Finance,HR,2025-06-22,2310.05
E02387,Elizabeth Nash,37,F,IT,Support,2021-05-14,2464.37
E02388,Thomas Mccormick,38,F,IT,Manager,2017-06-04,894.76
E02389,John Vasquez,58,F,HR,Manager,2016-08-18,6874.46
E02390,Victor Snyder,54,F,Finance,Support,2023-09-06,2542.28
E02391,Katie Kramer,22,F,IT,Sales,2022-11-23,6473.11
E02392,Brian Lewis,26,M,HR,HR,2019-05-22,3053.96
E02393,Barry Jordan DDS,59,F,Sales,Sales,2022-02-22,5056.25
E02394,Samantha Lopez,22,F,Finance,Support,2020-05-25,4503.4
E02395,Matthew Reed,30,F,Finance,HR,2020-04-01,6878.15
E02396,Kimberly Rodriguez,56,M,Sales,Sales,2017-04-21,5808.19
E02397,Ian Garcia,37,F,IT,Engineer,2016-11-16,1615.41
E02398,Alison Russell,33,F,Sales,HR,2018-11-04,6052.22
E02399,Jeffrey Miller,28,F,Sales,Finance,2016-07-24,5904.45
E02400,Matthew Simmons,27,F,Operations,Sales,2022-05-17,5489.09
E02401,Laura Walton,54,F,Finance,HR,2019-03-04,6877.54
E02402,Melanie Sharp,28,F,Finance,HR,2018-03-15,5146.07
E02403,Steven Hanson,41,F,Sales,Sales,2016-11-12,4747.12
E02404,Leslie Marquez,52,F,Operations,Support,2021-10-04,1491.28
E02405,Laura Collins,30,M,IT,HR,2021-07-26,4363.29
E02406,Robert Walker,30,F,Finance,Sales,2017-05-10,5292.7
E02407,Robert Brown,60,M,IT,Engineer,2023-09-04,4907.52
E02408,Brent Becker,32,F,IT,Manager,2023-06-09,7036.96
E02409,Melissa Schaefer,26,M,Sales,Sales,2019-07-02,3213.46
E02410,Jose Shaffer,60,M,Operations,HR,2023-11-29,1924.98
E02411,Alejandro Reed,40,M,Sales,Sales,2016-06-01,6964.98
E02412,Henry Robinson,31,M,Operations,HR,2020-11-18,2843.77
E02413,Kristi Jordan,54,F,Finance,Manager,2021-04-23,5921.32
E02414,Carly Zavala,50,M,Sales,Finance,2023-09-08,1063.6
E02415,Richard Graham,23,M,Finance,Engineer,2019-03-08,1346.63
E02416,Kelli Andrews MD,51,M,Finance,Manager,2025-03-24,1266.29
E02417,Yvonne Myers,46,F,IT,Engineer,2019-06-25,5537.64
E02418,Donna Reynolds,41,M,HR,Sales,2025-04-25,7655.6
E02419,Elizabeth Moran,58,F,Operations,HR,2020-01-04,3394.36
E02420,Jack Hoover,45,F,Sales,Sales,2018-01-05,6162.86
E02421,Lauren Williams,23,M,IT,Sales,2017-12-22,5118.4
E02422,Rachel Cobb,38,M,Finance,HR,2023-12-17,4834.02
E02423,Candice Cunningham,60,F,Operations,HR,2022-10-29,7683.92
E02424,Mr. Nicholas Middleton,47,F,Sales,HR,2016-01-19,2461.08
E02425,Ronald Harris,24,F,Sales,Engineer,2018-03-05,6816.35
E02426,Amanda Montgomery,60,F,Sales,Finance,2023-07-14,6132.61
E02427,Jasmine Wong,46,F,Operations,Manager,2018-08-19,6857.8
E02428,Patricia Johnson,38,M,HR,Manager,2023-05-09,6279.09
E02429,Samuel Campbell,51,F,IT,HR,2025-09-19,5410.48
E02430,James Jensen,56,M,Finance,HR,2022-01-07,2437.11
E02431,Christopher Guerrero,39,F,IT,Sales,2018-10-05,2138.62
E02432,Ryan Riley,59,M,IT,Engineer,2025-01-08,6457.46
E02433,Mr. Brandon Gomez,47,F,Finance,Engineer,2015-12-22,4972.87
E02434,Gary Yates,38,F,Operations,Finance,2020-12-20,5418.46
E02435,Thomas Kennedy,49,F,Sales,HR,2021-02-17,7104.87
E02436,Sandra Mueller,33,F,Operations,HR,2018-01-31,1200.01
E02437,Amanda Roberts,37,F,Operations,Finance,2022-08-10,2413.11
E02438,David Mendez,53,F,Sales,Finance,2019-01-03,7658.84
E02439,Samantha Patterson,55,M,Sales,Sales,2016-01-13,7020.15
E02440,Becky Martinez,43,M,Finance,Finance,2019-03-05,4609.3
E02441,Angelica Delgado,47,F,Operations,Sales,2017-12-15,5553.84
E02442,Mr. Jeffrey Gibson,31,F,HR,Finance,2025-02-08,3272.56
E02443,Justin Weaver,28,F,IT,Engineer,2024-10-14,6134.46
E02444,Jacob Davis,38,F,Operations,HR,2023-10-03,2125.15
E02445,Michelle Vasquez,51,F,Operations,Manager,2024-02-13,4722.51
E02446,Tiffany Smith,30,F,HR,Support,2024-07-05,7590.72
E02447,Diana Hansen,55,F,Sales,Manager,2015-12-29,3790.49
E02448,Susan Maldonado,22,F,Sales,Engineer,2017-10-26,6144.77
E02449,Sarah Wagner,52,M,IT,Sales,2019-01-09,2754.07
E02450,Christine Moore,36,M,Finance,Engineer,2016-12-10,3487.33
E02451,Renee English,50,M,HR,HR,2022-01-18,3553.0
E02452,Glenn Schmidt,58,M,IT,Engineer,2020-10-01,6999.7
E02453,Michelle Campbell,27,F,IT,Engineer,2023-03-17,3368.43
E02454,Carlos Kramer,28,F,HR,HR,2021-06-01,1497.76
E02455,Casey Graham,38,M,Finance,Engineer,2019-02-07,7068.06
E02456,Mrs. Kimberly Bryant MD,51,F,Sales,Support,2023-10-07,3335.1
E02457,Stephanie Parker,53,F,HR,Engineer,2025-06-03,5051.81
E02458,Nathan Wilson,51,F,Sales,Sales,2023-01-11,5348.09
E02459,George Ramos,45,F,Finance,Support,2023-08-05,7685.86
E02460,Maria Odonnell,57,F,Sales,HR,2023-02-04,2477.86
E02461,Stephanie Mason,23,M,IT,Support,2018-07-17,7334.16
E02462,Benjamin Williamson,38,F,Operations,Sales,2022-10-19,3806.9
E02463,Ryan Ellison,23,F,Sales,HR,2020-07-13,2406.56
E02464,Ms. Ashley Sparks,44,F,IT,Manager,2024-11-18,1692.22
E02465,Jacob Ellis,37,F,HR,Support,2020-05-04,1218.04
E02466,Bradley Watson,54,F,Finance,Manager,2020-12-01,3282.6
E02467,Elizabeth Watson,49,M,HR,Engineer,2021-02-14,2472.66
E02468,Lisa Taylor,32,M,HR,HR,2024-08-05,2016.65
E02469,Kaylee Kim,52,M,IT,Engineer,2020-01-17,4956.81
E02470,Collin Krause,23,F,IT,Manager,2017-11-19,7289.06
E02471,Sabrina Rivera,24,F,Operations,Support,2018-06-11,3313.68
E02472,Isaac Davis,36,F,Sales,Finance,2022-04-26,7172.84
E02473,Annette Fisher,22,F,Operations,HR,2022-07-18,2616.96
E02474,Michael Wallace,24,F,Finance,Engineer,2025-08-06,2391.46
E02475,Keith Roberts,46,F,IT,Engineer,2021-05-25,6152.9
E02476,Kathy Mendoza,31,M,Sales,Sales,2016-06-26,848.46
E02477,Patricia Barnes,59,M,HR,Support,2016-08-10,3098.7
E02478,Bobby Ramsey,47,F,Finance,Support,2015-10-07,5812.03
E02479,Jessica Moore,27,F,IT,Support,2024-02-23,6722.99
E02480,Hannah Massey MD,28,F,Finance,Support,2020-06-02,1583.31
E02481,Melissa Collins,45,M,HR,Manager,2024-07-07,6220.92
E02482,Michele Ford,35,F,Operations,Finance,2020-02-21,3185.64
E02483,Daniel Castillo,59,F,Operations,Engineer,2019-03-18,1598.07
E02484,Michelle Raymond,53,F,Finance,Support,2016-06-27,2215.14
E02485,Robert Frazier,32,M,HR,Manager,2023-12-31,7673.08
E02486,Melissa Flores DDS,45,F,Sales,Sales,2021-02-03,4104.03
E02487,Dr. Isaiah Herring Jr.,44,M,Sales,Engineer,2022-04-11,816.69
E02488,Elizabeth Cochran,41,M,Finance,Manager,2022-01-21,3871.84
E02489,Dr. Andrew Cunningham,24,F,Sales,Finance,2022-02-28,839.21
E02490,Ryan Mathis,22,F,Sales,Manager,2021-12-18,6857.59
E02491,Kimberly Davis,50,F,IT,Manager,2024-10-20,2506.46
E02492,Anthony Martinez,24,F,Finance,Sales,2019-02-10,6606.78
E02493,Michelle Payne,58,M,Sales,Sales,2020-06-20,1639.41
E02494,Ashley Cummings,47,M,HR,Finance,2018-03-05,3048.87
E02495,Christopher Rivera,23,F,IT,Manager,2016-09-28,7315.14
E02496,Lisa Mendez,38,F,Sales,Engineer,2019-04-20,5730.62
E02497,Marcus Collins,24,F,IT,Manager,2021-10-10,2660.89
E02498,Tammy Meyers,57,M,HR,Finance,2023-01-24,1990.74
E02499,Regina Davis,43,M,HR,Sales,2024-12-24,7249.8
E02500,Andrew Thompson,25,F,HR,Support,2024-06-02,2589.68
E02501,Shannon Powell,39,F,Operations,Support,2016-10-17,7541.27
E02502,Jill Kaiser,28,M,HR,Manager,2020-05-04,7388.63
E02503,Emily Chambers,47,F,Operations,Finance,2018-02-04,6630.87
E02504,Douglas Wong,30,F,HR,Manager,2021-06-23,6654.05
E02505,Linda Pearson,48,M,Finance,Engineer,2016-11-28,6668.99
E02506,Nancy Jackson,49,F,Operations,Engineer,2023-01-25,1284.93
E02507,Jessica Allen,44,M,Finance,HR,2022-12-28,3438.19
E02508,Paula Chen,48,F,IT,Sales,2023-02-13,910.85
E02509,Megan Reynolds,29,M,IT,Support,2016-03-04,7237.84
E02510,Angela Farmer,25,F,HR,Support,2016-02-11,4735.35
E02511,Megan Patel,33,F,Finance,HR,2022-02-09,1463.12
E02512,Richard Mcgrath,46,F,HR,Sales,2018-07-23,6503.14
E02513,Keith Willis,37,F,Sales,Support,2016-06-13,2218.0
E02514,Wendy Schneider,46,M,HR,Engineer,2017-07-09,3607.62
E02515,Veronica Garcia,56,F,Sales,HR,2025-05-09,6647.74
E02516,Emma Nelson,45,M,Operations,Sales,2023-03-20,4511.23
E02517,James Garcia,56,M,Finance,Engineer,2019-05-14,5855.69
E02518,Sarah Thompson,32,F,IT,HR,2017-01-14,4986.88
E02519,Tina Rodriguez,23,F,Sales,Finance,2016-05-26,7792.14
E02520,Ryan Goodman,52,F,Finance,Support,2020-01-28,4430.83
E02521,Ryan Clements,50,F,Finance,Engineer,2025-06-17,2667.37
E02522,William Phillips,41,M,Sales,Support,2025-06-18,3517.19
E02523,Dakota Carter,40,M,IT,Sales,2022-10-13,5774.51
E02524,Raymond Massey,42,F,IT,HR,2017-06-13,7784.89
E02525,Jennifer Morrison,30,F,IT,Engineer,2016-12-17,3623.03
E02526,Randy Mccullough,38,F,Sales,Finance,2021-09-11,2994.02
E02527,Nancy Hill,53,F,Finance,Finance,2015-12-14,3428.17
E02528,Dorothy Schmidt,53,M,Finance,Support,2024-01-03,6244.06
E02529,Lauren Serrano,43,M,HR,Engineer,2022-05-16,4408.64
E02530,David Jackson MD,26,M,Sales,Engineer,2016-02-03,1187.66
E02531,Aaron Leon,59,M,HR,Engineer,2016-02-12,976.32
E02532,Lucas Aguilar,25,M,Operations,Manager,2017-05-28,3051.42
E02533,Angela Salazar,53,M,Sales,Finance,2018-01-25,5674.78
E02534,Stacy Watson,25,F,Finance,HR,2016-10-24,5759.38
E02535,John Valentine,36,M,Finance,Manager,2021-10-30,1795.2
E02536,Sydney Archer,44,F,Operations,Support,2023-01-27,2676.52
E02537,David Fleming,39,M,Sales,Finance,2015-11-29,5277.54
E02538,Lisa Strong,49,F,IT,Support,2022-06-01,993.88
E02539,Tammy Foster,38,M,Sales,Engineer,2024-12-11,7653.71
E02540,Stanley Fritz,60,F,HR,Sales,2022-02-06,1158.42
E02541,Linda Norris,39,F,Finance,Sales,2021-08-08,3895.84
E02542,Megan Johnson,40,M,HR,Support,2019-02-28,3125.57
E02543,Amanda Ward,50,F,Finance,Engineer,2023-09-13,2508.19
E02544,Ryan Underwood,35,F,HR,Manager,2024-03-08,5188.0
E02545,Philip Colon,42,M,Finance,Manager,2021-09-13,1181.3
E02546,Janet Norris,59,M,Operations,Sales,2020-10-08,6109.46
E02547,Isaiah Rios,40,M,HR,Engineer,2025-04-01,7975.27
E02548,Jeffrey Smith,42,F,Finance,Engineer,2016-10-09,2034.42
E02549,Morgan Lester,39,M,IT,Manager,2019-06-16,4919.62
E02550,Alejandra Young,48,F,HR,Finance,2023-05-30,3091.7
E02551,Lindsey Vasquez,22,F,IT,Sales,2015-12-06,6943.77
E02552,Brian Williams,39,F,HR,Support,2017-08-14,3508.12
E02553,Billy Owens,47,F,HR,Sales,2017-07-03,5134.51
E02554,Darren Barker,49,F,Finance,Manager,2021-02-26,4363.75
E02555,Jillian Ryan,43,M,HR,Finance,2018-03-19,7290.64
E02556,Jeffrey Weber DVM,58,F,HR,HR,2020-11-20,3220.84
E02557,Lori George,42,F,Operations,HR,2016-04-03,2159.88
E02558,Daniel Schultz,28,F,IT,Finance,2020-02-16,5660.23
E02559,Bailey Moran,29,F,HR,Manager,2018-02-20,7406.04
E02560,Jason Woods,51,M,IT,Support,2024-12-29,1781.02
E02561,Dr. Joshua Brooks Jr.,40,M,HR,Manager,2020-10-06,6358.21
E02562,Terry Dixon,22,M,Operations,Engineer,2016-12-02,7435.84
E02563,Melissa Horton,29,F,IT,Finance,2021-04-17,4861.71
E02564,Kristi Wood,56,F,Sales,Sales,2017-08-04,5185.09
E02565,Nicole Cole,41,M,Operations,Manager,2022-10-10,875.21
E02566,Paul Wilson,46,F,Sales,HR,2019-01-04,2472.37
E02567,Cody Mclaughlin,50,M,IT,Engineer,2024-08-08,7027.61
E02568,Emily Miranda,38,M,Finance,HR,2018-01-06,7960.79
E02569,Travis Whitehead,25,F,IT,Finance,2025-01-06,7152.43
E02570,Meghan Martinez,23,M,Operations,Manager,2022-04-20,7000.99
E02571,Laura Scott,56,M,Operations,HR,2022-02-09,7818.19
E02572,Lindsey Hernandez,30,M,Operations,Support,2016-10-25,3500.55
E02573,Miguel Burnett,42,M,Finance,Engineer,2022-09-17,1238.97
E02574,Aaron Hensley,24,M,IT,Sales,2016-01-09,3081.5
E02575,Anne Mullins,51,M,Operations,Finance,2022-02-23,2568.99
E02576,Peter Rodriguez,28,F,Operations,Engineer,2020-04-19,6819.29
E02577,Wayne Barton,54,F,Operations,Manager,2020-05-27,4804.83
E02578,Natalie Preston,45,F,Sales,Support,2016-02-24,995.32
E02579,Stephen Chapman,29,F,HR,Engineer,2025-02-26,851.69
E02580,David Spencer,40,F,HR,Engineer,2022-10-12,6978.42
E02581,Abigail Edwards,55,M,Sales,Engineer,2025-09-08,1259.28
E02582,Amanda Burton,25,F,Operations,Finance,2017-07-29,6225.72
E02583,Dale Harris,25,M,Operations,HR,2025-02-25,6194.18
E02584,Anthony Morris,24,M,IT,Manager,2021-01-27,7558.32
E02585,Joseph Cain,31,F,IT,Manager,2025-06-19,6260.16
E02586,Benjamin Costa,37,M,IT,Engineer,2023-02-17,7212.5
E02587,Tracy Atkinson,60,F,HR,Engineer,2018-06-10,2072.33
E02588,Karen Cunningham,45,M,Operations,Finance,2022-09-13,4342.4
