customer_id,name,age,gender,city,preferred_channel,loyalty_score,historical_engagement
C02402,Donald Hansen,35,F,Manama,SMS,0.61,44
C02403,Nicholas Spencer,26,M,Muharraq,Email,0.06,68
C02404,Joanna Turner,48,M,Isa Town,Email,0.07,85
C02405,Jesus Patterson,24,M,Riffa,App,0.77,76
C02406,Bryan Fox,46,M,Manama,App,0.37,39
C02407,Ryan Carter,58,M,Muharraq,Email,0.98,58
C02408,William Brown,60,M,Manama,Email,0.1,36
C02409,Colin Lopez,35,F,Riffa,Call,0.04,0
C02410,Mark Davis,50,F,Riffa,App,0.06,15
C02411,Terry Mendoza,36,M,Manama,Call,0.47,30
C02412,Gabriella Thomas,59,F,Riffa,App,0.59,89
C02413,Ashley Cooper,34,M,Manama,Call,0.97,84
C02414,Dawn Williams,57,M,Muharraq,Email,0.02,36
C02415,David Simpson,43,F,Muharraq,Call,0.88,9
C02416,Lauren Ruiz,53,M,Riffa,Email,0.99,5
C02417,Wayne Smith,54,F,Muharraq,Email,0.83,15
C02418,Richard Hernandez,52,M,Riffa,App,0.43,6
C02419,Richard Mills,36,M,Muharraq,SMS,1.0,89
C02420,Pamela Johnson,29,M,Riffa,App,0.44,89
C02421,Julie Smith,47,F,Riffa,App,0.81,78
C02422,Kelly Yu,19,M,Riffa,SMS,0.08,99
C02423,Sarah Johnson,40,M,Muharraq,SMS,0.23,71
C02424,Tina Armstrong,26,M,Riffa,SMS,0.38,62
C02425,Lucas Carpenter,44,F,Isa Town,Email,0.27,28
C02426,Johnny Thomas,56,M,Muharraq,App,0.13,91
C02427,Debbie Wright,32,M,Riffa,App,0.23,4
C02428,Dr. Stephanie Hayes,63,M,Isa Town,Call,0.23,39
C02429,Katherine Anderson,35,M,Muharraq,SMS,0.02,63
C02430,Danielle Wood,62,F,Manama,SMS,0.69,98
C02431,Jennifer Johnson,26,F,Muharraq,Email,0.28,46
C02432,Natalie Williams,54,M,Isa Town,Email,0.5,14
C02433,Christopher Martinez,61,M,Muharraq,SMS,0.13,98
C02434,Jeanne Warner,22,M,Muharraq,SMS,1.0,65
C02435,David Benitez,36,F,Riffa,SMS,0.66,33
C02436,Antonio Foster,49,F,Muharraq,SMS,0.94,25
C02437,Amber Massey,54,M,Riffa,SMS,0.13,50
C02438,Michael Daniels,55,M,Isa Town,App,0.25,77
C02439,Destiny Martin,47,F,Isa Town,SMS,0.62,16
C02440,Sheila Hubbard,59,F,Manama,SMS,0.23,84
C02441,Christina Burton,18,M,Isa Town,SMS,0.5,92
C02442,Sandra Tate,46,F,Muharraq,SMS,0.21,63
C02443,Marcus Anderson,33,F,Riffa,SMS,0.71,96
C02444,Tammy Lewis,55,F,Riffa,SMS,0.11,33
C02445,Gina Lester,38,M,Muharraq,Call,0.33,10
C02446,Tracy Moody,64,F,Manama,Email,0.69,78
C02447,Edward Bush,59,F,Isa Town,SMS,0.03,80
C02448,Jason Mcmahon,41,F,Manama,App,0.09,2
C02449,Megan Guerrero,64,F,Manama,App,0.14,82
C02450,Amy Johnson,53,F,Muharraq,Call,0.21,71
C02451,Kathleen Barnes,18,M,Muharraq,SMS,0.84,24
C02452,Richard Graham,54,M,Isa Town,Call,0.48,10
C02453,Alicia Fischer,32,F,Muharraq,SMS,0.23,11
C02454,Joseph Hendrix,46,F,Isa Town,SMS,0.96,88
C02455,Cristian Anderson,56,M,Muharraq,Call,0.24,31
C02456,Ms. Tracey Santos,30,M,Manama,Email,0.17,23
C02457,Dr. James Villarreal MD,25,F,Isa Town,SMS,0.15,41
C02458,Eric Williams,22,M,Riffa,Email,0.93,2
C02459,Jay Ramirez,44,F,Isa Town,App,0.74,62
C02460,Jordan Rosales,45,F,Isa Town,Email,0.04,46
C02461,Mandy Gibson,34,F,Isa Town,App,0.68,63
C02462,Angel Sanders,65,M,Riffa,App,0.5,40
C02463,Lisa Holt,20,M,Riffa,Call,0.47,33
C02464,Charles Martin,61,F,Riffa,SMS,0.56,60
C02465,James Alvarado,41,F,Isa Town,Call,0.57,23
C02466,Christina Curry,60,F,Manama,App,0.77,36
C02467,Carlos Murphy,26,F,Riffa,Email,0.22,93
C02468,Mark Cameron,61,F,Manama,Email,0.34,59
C02469,Brittany Odonnell,44,F,Riffa,Call,0.04,27
C02470,Nicholas Bowen,28,F,Isa Town,Email,0.4,93
C02471,Gabriel Martin,55,F,Riffa,App,0.87,71
C02472,Jennifer Kennedy,63,M,Manama,App,0.33,68
C02473,John Jones,60,M,Riffa,SMS,0.02,64
C02474,Katherine Cameron,37,M,Manama,App,0.01,18
C02475,Benjamin Young,39,M,Isa Town,Call,0.78,38
C02476,Michael Bailey,19,F,Muharraq,SMS,0.45,84
C02477,Rachel Durham,26,F,Riffa,Email,0.89,96
C02478,Howard Smith,54,M,Isa Town,App,0.23,71
C02479,Brittany Blanchard,18,M,Muharraq,Call,0.74,90
C02480,Adam Jackson,37,F,Manama,App,0.18,98
C02481,Donna Park,47,M,Manama,Email,0.4,63
C02482,Victoria Cooper,48,F,Manama,Call,0.83,70
C02483,Rebecca Steele,60,M,Muharraq,SMS,0.1,56
C02484,Steven Wallace,36,F,Isa Town,Call,0.52,98
C02485,Adrian Oliver,48,F,Riffa,Email,0.2,98
C02486,Mrs. Vanessa Johnson,41,M,Manama,App,0.33,34
C02487,Autumn Potter,52,F,Riffa,SMS,0.13,23
C02488,Dale Williams,25,F,Riffa,Email,0.38,10
C02489,James Moore,28,M,Manama,Call,0.54,48
C02490,Anna Mason,57,F,Manama,App,0.2,74
C02491,James Glass,32,M,Isa Town,App,0.87,60
C02492,Joseph Greene,47,M,Manama,Call,0.8,95
C02493,John Patel,29,F,Riffa,Call,0.85,87
C02494,Jamie Floyd,58,M,Manama,SMS,0.97,28
C02495,Diane Smith,53,M,Riffa,Call,0.09,94
C02496,Kyle Ward,63,F,Muharraq,App,0.91,85
C02497,Sherri Henson,43,F,Manama,SMS,0.24,62
C02498,Kim Wheeler,46,M,Isa Town,Call,0.31,85
C02499,Hannah Davis,52,M,Muharraq,App,0.02,77
C02500,Lauren Nolan,26,F,Manama,Call,0.22,89
C02501,Diana King,43,F,Riffa,App,0.15,63
C02502,Robert Hill,63,F,Isa Town,SMS,0.12,93
C02503,Jeffery Johnston,52,M,Manama,Call,0.38,61
C02504,Katherine Hubbard,53,M,Riffa,Email,0.03,94
C02505,Tiffany Hill,52,M,Isa Town,SMS,0.89,20
C02506,Brett Gould,49,F,Riffa,Email,0.13,69
C02507,Anthony Brown,58,M,Riffa,Email,0.99,96
C02508,Joseph Skinner DVM,23,F,Manama,SMS,0.58,22
C02509,Matthew Gibbs,18,M,Manama,Email,0.82,82
C02510,William Matthews,38,F,Manama,SMS,0.94,2
C02511,Daniel Cooper DDS,38,F,Manama,SMS,0.98,58
C02512,Bradley Perez,18,M,Riffa,Call,0.91,33
C02513,John Carlson,35,F,Muharraq,Email,0.73,46
C02514,Renee Barton,64,M,Muharraq,App,0.46,34
C02515,Ian Hunt,49,M,Isa Town,Call,0.4,90
C02516,Gary Ramsey,39,F,Isa Town,App,0.34,44
C02517,Ryan Russell,24,M,Isa Town,SMS,0.86,78
C02518,Stephen Johnson,47,F,Muharraq,App,0.35,27
C02519,Hunter Ramirez,21,F,Manama,Call,0.67,62
C02520,Rachael Jacobs,62,M,Riffa,SMS,0.41,69
C02521,Stacy Martinez,55,M,Riffa,SMS,0.81,71
C02522,Scott Hodges,18,M,Muharraq,Call,0.48,73
C02523,Allison Decker,25,M,Manama,App,0.63,53
C02524,Megan Hendricks,64,M,Riffa,SMS,0.49,97
C02525,Sarah Jackson,46,M,Muharraq,Email,0.07,5
C02526,Jordan Miller,57,M,Isa Town,Call,0.45,39
C02527,Tiffany Bailey,65,F,Muharraq,Email,0.13,53
C02528,Michael Jackson,54,F,Manama,SMS,0.91,50
C02529,George Rocha,45,M,Manama,Call,0.13,16
C02530,Richard Mcintosh,30,M,Isa Town,Email,0.47,70
C02531,James Snyder,43,F,Riffa,App,0.88,64
C02532,James Smith,60,M,Isa Town,SMS,0.07,90
C02533,Sheila Frye,65,F,Muharraq,SMS,0.76,85
C02534,Penny Sims,40,M,Manama,Call,0.64,15
C02535,Maria Holmes,48,M,Riffa,SMS,0.25,5
C02536,Lauren Cox,23,M,Isa Town,App,0.2,68
C02537,Heather Martinez,54,M,Muharraq,SMS,0.32,30
C02538,Anna Murray,52,M,Isa Town,SMS,0.03,5
C02539,Suzanne Valdez,23,F,Isa Town,Email,0.8,99
C02540,Willie Blevins,20,M,Isa Town,SMS,0.38,16
C02541,Heather Horn,18,F,Isa Town,Email,0.47,80
C02542,Christopher Chambers,58,F,Isa Town,Email,0.64,2
C02543,Michelle Davis MD,35,M,Riffa,Call,0.58,92
C02544,Jacqueline Jackson,37,F,Isa Town,App,0.13,24
C02545,James Spencer MD,32,M,Riffa,App,0.34,16
C02546,Reginald Brown,43,F,Manama,App,0.96,55
C02547,Wayne Martinez,20,F,Muharraq,SMS,0.13,77
C02548,Cynthia Bell,51,M,Manama,Email,0.1,25
C02549,Michele Clark,58,M,Manama,App,0.59,42
C02550,Kim Fisher,23,F,Riffa,SMS,0.68,68
C02551,Anthony Phillips,29,M,Manama,App,0.37,7
C02552,Danielle Duran,27,F,Muharraq,App,0.79,12
C02553,Victoria Smith,23,M,Manama,App,0.19,51
C02554,Cynthia Bowen,53,M,Manama,Email,0.99,82
C02555,Kristopher Harris,44,F,Muharraq,App,0.94,8
C02556,Amy Allison,39,M,Isa Town,Call,0.67,29
C02557,Sarah Price,24,F,Manama,Call,0.54,28
C02558,Patricia Williams,18,M,Muharraq,App,0.24,4
C02559,Gloria Collins,36,M,Muharraq,SMS,0.18,21
C02560,James Barton,47,M,Isa Town,Email,0.32,10
C02561,Andrew Mcintyre,44,F,Manama,Call,0.12,62
C02562,Jose Wright,23,F,Riffa,SMS,0.73,80
C02563,Glenda Bender,52,M,Riffa,Call,0.5,53
C02564,Dale Williams,64,F,Muharraq,Email,0.73,35
C02565,Miranda Adams,65,M,Muharraq,Email,0.21,4
C02566,Karen Mclaughlin,43,F,Muharraq,Email,0.55,90
C02567,Robin Reed,43,M,Isa Town,Email,0.39,46
C02568,Jennifer Pearson,59,M,Isa Town,SMS,0.57,27
C02569,Warren Morris,64,F,Manama,Call,0.39,54
C02570,Zachary Ross,29,F,Isa Town,Call,0.09,80
C02571,William Frost,38,M,Muharraq,SMS,0.96,77
C02572,Christine Munoz,47,F,Manama,App,0.27,7
C02573,Laura Fowler,59,M,Manama,SMS,0.66,74
C02574,Tyler Hall,59,F,Manama,Email,0.19,92
C02575,Brenda Raymond,20,F,Isa Town,SMS,0.72,65
C02576,Anthony Sanchez,59,F,Manama,App,0.04,4
C02577,Levi Craig,24,F,Muharraq,Call,0.86,100
C02578,Maureen Stewart,56,F,Isa Town,App,0.75,70
C02579,Clayton Lawson,40,F,Riffa,Email,0.14,48
C02580,Kenneth Zamora,44,M,Muharraq,Email,0.24,3
C02581,Michael Cook,23,M,Manama,App,0.51,56
C02582,Teresa Clark,38,M,Muharraq,SMS,0.59,89
C02583,Dustin Cooper,21,F,Muharraq,Email,0.25,70
C02584,Stephanie Perez,18,F,Manama,App,0.4,5
C02585,Zachary Hernandez,32,F,Riffa,Email,0.78,2
C02586,Brenda Munoz,44,M,Isa Town,Email,0.25,52
C02587,Ariel Ward,20,M,Riffa,SMS,0.23,10
C02588,Scott Maxwell,33,M,Riffa,Email,0.14,44
C02589,Michael Mendoza,50,M,Riffa,Email,0.3,47
C02590,Eric Cooper,47,F,Riffa,App,0.58,96
C02591,Jesus Anderson,32,M,Muharraq,Email,0.09,60
C02592,Sarah Lambert,45,F,Isa Town,App,0.93,37
C02593,Joshua Travis,63,M,Isa Town,Call,0.16,29
C02594,Phillip Lane,21,F,Muharraq,App,0.45,75
C02595,Heather Allen,58,F,Muharraq,Email,0.55,48
C02596,Peter Hamilton,30,F,Riffa,Call,0.6,68
C02597,Matthew Oneill,20,F,Manama,SMS,0.03,1
C02598,Craig Taylor,50,F,Muharraq,Call,0.04,85
C02599,Tammy Rogers,47,F,Riffa,App,0.81,1
C02600,Christina Shelton,45,M,Riffa,App,0.59,66
C02601,Justin Ray DDS,63,M,Manama,Email,0.47,55
C02602,Mary Nicholson,48,F,Riffa,Email,0.02,7
C02603,Andrew Huber,41,F,Manama,App,0.91,37
C02604,Bridget Frey,24,M,Riffa,Email,0.67,93
C02605,Michael Harris,23,F,Isa Town,SMS,0.01,36
C02606,John Moore,36,M,Riffa,App,0.89,5
C02607,Heidi Meadows,37,F,Riffa,Call,0.06,39
C02608,Christina Middleton,32,F,Manama,SMS,0.94,50
C02609,Ashley Sanders,42,F,Riffa,Call,0.04,20
C02610,Tammy Murphy,57,F,Manama,SMS,0.23,22
C02611,Janice Murray,33,M,Isa Town,SMS,0.75,75
C02612,Sara Mcbride,24,M,Muharraq,Call,0.18,63
C02613,Kristin Guerrero DDS,23,F,Riffa,SMS,0.79,100
C02614,Susan Ellison,21,M,Manama,Call,0.11,28
C02615,Darlene Reyes,25,M,Riffa,App,0.4,85
C02616,Brett Ho,19,M,Isa Town,Email,0.76,73
C02617,Lisa Martin,28,F,Muharraq,Call,0.5,80
C02618,Christopher Kennedy,39,M,Isa Town,App,0.3,55
C02619,Frank Powers,33,M,Isa Town,SMS,0.06,24
C02620,Greg Jackson,35,M,Muharraq,App,0.69,24
C02621,Jose Montoya,52,F,Isa Town,SMS,0.22,75
C02622,Mary Padilla,57,F,Muharraq,Call,0.71,70
C02623,Connor Hanson,43,M,Riffa,Email,0.6,22
C02624,Cameron Williams,56,F,Isa Town,App,0.2,28
C02625,Greg Smith,21,M,Muharraq,Call,0.71,16
C02626,Leslie Jones,25,F,Manama,SMS,0.97,3
C02627,Alexander Brown,52,M,Muharraq,Call,0.93,54
C02628,Christopher Morgan DVM,56,M,Isa Town,SMS,0.44,29
C02629,Amy Walker,32,M,Manama,Call,0.49,92
C02630,Mark Davis,46,M,Muharraq,SMS,0.52,30
C02631,Dorothy Harris,27,F,Riffa,App,0.63,55
C02632,Scott Baker,24,M,Manama,Email,0.67,90
C02633,Emily Thomas,41,M,Isa Town,SMS,0.92,48
C02634,Thomas Page,45,F,Isa Town,Call,0.81,37
C02635,Brent Brown,24,M,Riffa,App,0.86,23
C02636,Patricia Davis,61,F,Manama,Call,0.74,8
C02637,Robert Meadows,64,M,Manama,Email,0.92,64
C02638,Nicholas Johnson,63,F,Riffa,Email,0.58,16
C02639,Arthur Martinez,56,M,Muharraq,SMS,0.16,4
C02640,Anna Ward,23,F,Riffa,App,0.67,20
C02641,Pamela Pineda,52,F,Riffa,App,0.22,76
C02642,David Turner,36,F,Manama,Email,0.65,84
C02643,Lisa Miller,33,M,Riffa,App,0.17,33
C02644,Jonathan May,35,F,Isa Town,App,0.91,45
C02645,Lindsay Vaughn,27,F,Manama,App,0.46,74
C02646,Amy Mendez PhD,20,M,Muharraq,App,0.3,41
C02647,Haley Cochran,23,F,Muharraq,Call,0.67,91
C02648,Felicia Jones,37,F,Manama,App,0.17,84
C02649,Misty Wheeler,39,M,Manama,Email,0.16,88
C02650,Annette Mcfarland,23,F,Manama,App,0.09,40
C02651,Stacy Lynn,30,F,Muharraq,Call,0.04,98
C02652,Dale Davis,45,M,Isa Town,Email,0.99,50
C02653,Michael Myers,23,M,Manama,Email,0.04,60
C02654,Robert Davis,65,F,Isa Town,App,0.76,80
C02655,Deborah Olson,33,F,Manama,Call,0.43,62
C02656,Ryan Hill,27,M,Manama,Call,0.38,94
C02657,Richard Carlson PhD,29,F,Muharraq,App,0.08,97
C02658,Darryl Valdez,61,F,Muharraq,Call,0.33,31
C02659,John Watkins,65,M,Isa Town,SMS,0.39,26
C02660,Adrian Norman,46,F,Riffa,SMS,0.39,42
C02661,Haley Ortiz,28,F,Manama,Email,0.7,27
C02662,Jennifer Joseph,20,M,Isa Town,SMS,0.3,42
C02663,Dakota Little,49,F,Riffa,SMS,0.62,71
C02664,Keith Armstrong,61,M,Manama,Email,0.7,10
C02665,Theodore Krueger PhD,58,F,Muharraq,SMS,0.21,35
C02666,Brandi Meyer,61,F,Riffa,Call,0.42,36
C02667,Anthony Sanders,49,M,Manama,Call,0.59,31
C02668,Corey Medina,37,M,Riffa,SMS,0.42,91
C02669,Stephanie Waters,30,M,Riffa,Email,0.64,34
C02670,Gabriel Davidson,61,M,Isa Town,SMS,0.69,2
C02671,Michael Greene,60,M,Isa Town,SMS,0.74,27
C02672,Jackson Munoz,31,F,Riffa,Call,0.91,18
C02673,Zachary Morales,45,F,Muharraq,App,0.45,11
C02674,Pamela Charles,30,M,Isa Town,App,0.31,1
C02675,James Cortez,41,M,Manama,Call,0.65,44
C02676,Dakota Young,55,F,Riffa,Email,0.73,99
C02677,Olivia Huynh,40,F,Muharraq,Email,0.34,29
C02678,Michelle Brown,36,M,Manama,Email,0.7,56
C02679,Jim Martin,46,M,Isa Town,Email,0.42,16
C02680,Patricia Rich,40,M,Muharraq,Email,0.55,31
C02681,Jennifer Robinson,53,M,Isa Town,SMS,0.1,58
C02682,Sandra Weber,29,F,Riffa,Call,0.9,83
C02683,Heather Perez,32,F,Isa Town,App,0.3,22
C02684,Darren Perry,19,F,Isa Town,Call,0.55,40
C02685,Donald Wilson,64,F,Isa Town,Email,0.16,53
C02686,Matthew Ramirez,60,M,Isa Town,SMS,0.9,63
C02687,Robert Gardner,27,F,Riffa,SMS,0.29,46
C02688,Anthony Lucero,23,F,Muharraq,SMS,0.75,86
C02689,Kathleen Gutierrez,29,F,Riffa,SMS,0.05,76
C02690,Andrea Mendez,57,M,Manama,App,0.27,19
C02691,Alan Mcclure,25,F,Riffa,Email,0.54,35
C02692,Matthew Davis,44,F,Isa Town,App,0.9,31
C02693,Sarah Gonzalez,26,M,Isa Town,SMS,0.5,5
C02694,Jessica Shea,35,M,Riffa,SMS,0.2,87
C02695,William Brown,20,F,Manama,Call,0.55,26
C02696,Amy Carroll,48,F,Isa Town,SMS,0.22,69
C02697,Allison Johnson,65,M,Riffa,SMS,0.24,64
C02698,David Thomas,55,M,Isa Town,Email,0.2,10
C02699,Ann Hall,61,M,Manama,Call,0.05,24
C02700,Tammy Ferguson,64,F,Isa Town,Call,0.56,52
C02701,Shelia Hebert,58,F,Riffa,SMS,0.35,39
C02702,Stephen Murray,56,F,Isa Town,SMS,0.09,98
C02703,Michael Ramos,45,F,Isa Town,App,0.12,7
C02704,Mark Estes,59,F,Isa Town,SMS,0.21,14
C02705,Tamara Jones,23,F,Isa Town,Email,0.41,10
C02706,Craig Fernandez,56,M,Muharraq,Email,0.92,83
C02707,Tyler Jones,27,M,Muharraq,Email,0.93,28
C02708,Scott Young,21,M,Manama,App,0.39,39
C02709,Christina Gibson,48,M,Muharraq,App,0.02,39
C02710,Michael Johnson,43,M,Isa Town,Call,0.09,95
C02711,Eric Mills,48,M,Riffa,Call,0.55,69
C02712,Lisa Johnson,62,M,Riffa,App,0.29,71
C02713,Carrie Powell,55,M,Muharraq,Email,0.59,88
C02714,Danielle Gallagher,27,F,Manama,SMS,0.01,15
C02715,Adam Stevens,64,M,Riffa,App,0.91,37
C02716,Theodore Huffman,38,M,Riffa,Email,0.88,43
C02717,Kaitlyn Baker,55,F,Muharraq,SMS,0.52,57
C02718,Andrew Reynolds,52,F,Riffa,SMS,0.84,58
C02719,Jason Ramirez,57,M,Riffa,Call,0.96,13
C02720,Jessica Combs,38,F,Riffa,SMS,0.41,41
C02721,Angela Adams,27,F,Riffa,Email,0.55,48
C02722,Jeremy Mitchell,27,M,Manama,App,0.16,81
C02723,Kyle Archer,37,F,Riffa,Email,0.88,14
C02724,Patricia Rodriguez,61,M,Riffa,Call,0.28,51
C02725,April Jacobs,36,M,Isa Town,App,0.26,2
C02726,Nicholas Harrell,41,F,Isa Town,Email,0.09,87
C02727,Christopher Lane,30,M,Muharraq,App,0.11,81
C02728,Heather Williams,23,M,Isa Town,Call,0.49,31
C02729,Holly Carter,54,F,Manama,SMS,0.51,57
C02730,Michelle Graham,44,F,Riffa,SMS,0.97,63
C02731,Kimberly Murphy,23,M,Muharraq,Email,0.47,90
C02732,Christina Mclaughlin,35,F,Riffa,Call,0.33,92
C02733,Dawn Petty,42,M,Riffa,Email,0.33,65
C02734,Jeremy Espinoza,41,F,Muharraq,SMS,0.19,44
C02735,Samuel Bennett,19,M,Muharraq,Email,0.07,77
C02736,Natalie Torres,29,F,Muharraq,Call,0.0,34
C02737,Jonathan Bruce,39,M,Isa Town,App,0.76,26
C02738,Shannon Rojas,45,F,Riffa,Email,0.07,40
C02739,Kevin Davis,43,M,Riffa,Email,0.3,28
C02740,Donna Haynes,42,M,Manama,SMS,0.44,75
C02741,Kevin Sawyer,23,F,Muharraq,App,0.72,42
C02742,Adam Rogers,57,F,Muharraq,SMS,0.21,33
C02743,Edward Perez,46,F,Riffa,Email,0.19,21
C02744,John Day,36,F,Manama,Call,0.12,82
C02745,Marissa Hall,63,M,Muharraq,Email,0.6,25
C02746,William Williams,38,M,Riffa,Email,0.1,27
C02747,Wayne Burnett,33,M,Isa Town,SMS,0.84,98
C02748,Adam Owen,40,M,Manama,Email,0.49,41
C02749,Kristin Smith,61,F,Riffa,App,0.17,90
C02750,Scott Fleming,38,M,Manama,Email,0.52,91
C02751,Heather Blanchard,40,F,Isa Town,Email,0.31,69
C02752,Sharon Green,54,M,Riffa,SMS,0.21,62
C02753,Chelsea Bennett,51,M,Riffa,Email,0.67,78
C02754,David Barr,38,F,Muharraq,Email,0.16,55
C02755,Tyler Jones,55,M,Isa Town,Email,0.46,20
C02756,Wayne Jones,55,M,Manama,App,0.81,3
C02757,Morgan Cooke,26,M,Manama,SMS,0.07,78
C02758,Janet Wright,24,F,Manama,SMS,0.64,33
C02759,Ms. Brittany Clark MD,26,F,Isa Town,Call,0.71,29
C02760,Michael Allen,43,F,Muharraq,App,0.71,0
C02761,Mark Jennings,58,M,Riffa,Call,0.64,59
C02762,Allison Anderson,38,F,Manama,Email,0.3,33
C02763,Peter Knight,30,M,Muharraq,Call,0.42,32
C02764,Eric Carey,54,M,Riffa,App,0.38,10
C02765,Robert Stuart,21,M,Isa Town,Call,0.2,20
C02766,James Watkins,60,M,Manama,App,0.72,40
C02767,Kimberly Campbell,63,F,Manama,SMS,0.29,35
C02768,Carl Kline,48,F,Muharraq,SMS,0.16,37
C02769,Gloria Graham,33,F,Muharraq,Email,0.88,65
C02770,Katie Villanueva,22,M,Muharraq,SMS,0.67,22
C02771,Marilyn Allen,26,M,Manama,SMS,0.62,40
C02772,Kari Pruitt,25,M,Isa Town,Call,0.9,73
C02773,Donna Smith,30,F,Muharraq,App,0.52,25
C02774,Sara Benton,20,M,Isa Town,Call,0.86,68
C02775,David Johnson,21,M,Manama,App,0.36,1
C02776,Holly Bryan,22,F,Isa Town,Call,0.23,62
C02777,Todd Gonzalez,45,F,Muharraq,Email,0.24,46
C02778,Haley Mckee,20,M,Muharraq,App,0.29,73
C02779,Laura Hayes,24,F,Muharraq,SMS,0.74,9
C02780,Robyn Wallace,28,M,Muharraq,Call,0.05,54
C02781,Christopher Carrillo,54,F,Riffa,SMS,0.57,82
C02782,Curtis Holland,28,M,Isa Town,Call,0.05,97
C02783,Derek Watson,25,M,Muharraq,Email,0.63,80
C02784,Brandy Jimenez,46,M,Riffa,Call,0.8,37
C02785,Suzanne Vargas,54,F,Isa Town,App,0.82,55
C02786,Robert Garcia,60,M,Muharraq,Email,0.02,86
C02787,Marc Cooper,33,F,Manama,Call,0.52,54
C02788,Lauren Price,41,F,Riffa,Email,0.77,57
C02789,Carlos Olson,49,M,Manama,Email,0.08,26
C02790,Dustin Zimmerman,19,F,Isa Town,Email,0.85,30
C02791,Ashley Richardson,44,M,Isa Town,SMS,0.55,37
C02792,Sydney Miller,34,F,Riffa,SMS,0.08,87
C02793,Teresa Thomas,49,M,Riffa,Email,0.92,15
C02794,Joseph Sullivan,34,M,Riffa,Call,0.53,48
C02795,Amber Kelly,59,M,Riffa,SMS,0.03,53
C02796,Sierra Richardson,53,F,Isa Town,Email,0.12,70
C02797,Jill Dixon,21,F,Manama,Email,0.52,29
C02798,Charles Baird,42,F,Manama,Email,0.36,60
C02799,Melanie Burke,59,F,Muharraq,SMS,0.39,92
C02800,April Lopez,33,F,Manama,SMS,0.04,87
C02801,Marco Morales,18,F,Manama,Call,0.41,68
C02802,Barbara Jones,21,M,Manama,Email,0.87,71
C02803,Isaac Bauer,24,M,Manama,App,0.28,73
C02804,Mark Howell,35,M,Manama,SMS,0.95,74
C02805,Nicole Le,52,M,Manama,Email,0.74,66
C02806,Aaron Stevens,62,M,Isa Town,App,0.62,95
C02807,Matthew Harrington,48,M,Isa Town,App,0.69,62
C02808,Dawn Anderson,27,M,Muharraq,Email,0.92,8
C02809,Jenna Nunez,33,F,Isa Town,SMS,0.39,18
C02810,Kimberly Burke,22,M,Riffa,Email,0.18,86
C02811,Mario Thompson,55,F,Manama,SMS,0.99,12
C02812,Mr. Kyle Miller,47,F,Muharraq,App,0.83,78
C02813,Mary Taylor,27,M,Manama,Call,0.32,68
C02814,Joseph Andersen,42,F,Isa Town,Call,0.75,61
C02815,Sean Lopez,49,F,Muharraq,Email,0.88,9
C02816,Rhonda Obrien,18,F,Muharraq,App,0.82,85
C02817,Robert Douglas,41,M,Riffa,SMS,0.05,2
C02818,Cindy Collins,43,M,Muharraq,SMS,0.1,24
C02819,Christine Frost,38,F,Isa Town,Call,0.13,79
C02820,James Bennett,38,M,Muharraq,Email,0.94,8
C02821,Nathan Hill,19,M,Isa Town,Call,0.88,97
C02822,Barbara Tate,51,M,Muharraq,SMS,0.87,0
C02823,Carlos Anderson,48,M,Riffa,Email,0.27,35
C02824,Sandra White,38,F,Riffa,Call,0.55,20
C02825,Leah Ayala,56,F,Isa Town,App,0.73,95
C02826,Curtis Rivera,24,F,Riffa,SMS,0.44,55
C02827,Danny Moore,46,F,Isa Town,Call,0.85,4
C02828,Phillip Hughes,23,F,Riffa,Call,0.08,45
C02829,Michael Green,25,F,Isa Town,SMS,0.4,54
C02830,Jeffrey Harvey,35,M,Isa Town,Email,0.19,15
C02831,Christina Hunt,22,F,Riffa,App,0.42,86
C02832,Donald Sanchez,23,M,Manama,Email,0.62,10
C02833,Jonathan Kemp,62,F,Isa Town,SMS,0.96,27
C02834,Deborah Roy,22,F,Riffa,Email,0.99,33
C02835,Janice Scott,36,F,Isa Town,SMS,0.99,59
C02836,Christopher Alvarez,41,M,Muharraq,Email,0.0,31
C02837,Tanya Huerta,29,F,Riffa,Email,0.34,71
C02838,Robert Rice,32,F,Manama,App,0.02,97
C02839,Ann Thomas,35,M,Muharraq,Email,0.81,32
C02840,Taylor Young,20,M,Manama,SMS,0.63,56
C02841,Robert Diaz,34,F,Manama,SMS,0.63,100
C02842,Kara Young,54,F,Riffa,SMS,0.67,82
C02843,Nicholas Boyd,46,F,Isa Town,App,0.82,90
C02844,Jordan Vance,35,F,Manama,Call,0.22,94
C02845,Sabrina Allen,25,M,Manama,Call,0.52,58
C02846,Michael Gross,47,F,Manama,App,0.77,49
C02847,Diana Fuller,44,F,Riffa,SMS,0.55,19
C02848,Austin Green,42,F,Isa Town,Email,0.2,30
C02849,Renee Beck,47,F,Manama,App,0.28,45
C02850,Sean Davis,24,F,Manama,SMS,0.14,88
C02851,Amanda Cook,54,F,Manama,SMS,0.82,64
C02852,Gabriel Mendoza,37,F,Riffa,Call,0.05,34
C02853,Lauren Wong,32,F,Manama,SMS,0.62,31
C02854,Taylor Medina,35,M,Riffa,SMS,0.74,32
C02855,David Jordan,38,M,Muharraq,Email,0.15,98
C02856,Laurie Davis,40,M,Isa Town,Call,0.92,35
C02857,Samantha Hoffman,32,F,Manama,App,0.03,25
