customer_id,name,account_type,balance_bhd,join_date
CF02359,Ralph Day,Savings,40734.72,2016-11-03
CF02360,Allison Cooper,Business,25559.9,2023-11-06
CF02361,Pamela Harrington,Business,16365.48,2018-06-04
CF02362,Carla Burke,Savings,26165.01,2020-09-17
CF02363,Raymond Shepherd,Business,27791.99,2018-03-24
CF02364,John Gonzales,Savings,18339.07,2024-06-17
CF02365,Heather Atkins,Savings,20662.77,2019-09-16
CF02366,Edward Collins,Savings,20887.03,2024-05-04
CF02367,Deborah Cruz,Savings,46865.72,2016-06-05
CF02368,Becky Brown,Business,28325.0,2018-02-27
CF02369,Mariah Woods,Business,21909.75,2022-09-04
CF02370,Mary Robinson,Savings,24211.02,2023-12-23
CF02371,Bryan Smith,Savings,27936.11,2019-01-23
CF02372,Yvonne Nguyen,Business,41532.91,2019-07-11
CF02373,Frederick Reed,Savings,27131.69,2018-10-31
CF02374,William Fleming,Business,952.58,2019-07-03
CF02375,Heather Patel,Savings,28524.24,2025-05-16
CF02376,Edward Williams,Business,40726.42,2018-12-04
CF02377,Eric Rosales,Savings,8516.13,2022-05-05
CF02378,Alisha Watson,Checking,36749.59,2023-12-24
CF02379,Jasmine Lawson,Savings,27663.77,2017-11-27
CF02380,Anthony Russell,Checking,49366.37,2016-02-18
CF02381,Barbara Oneal,Checking,41588.62,2025-05-31
CF02382,Samantha Anderson,Business,25748.84,2016-11-18
CF02383,Matthew Turner,Business,11461.38,2021-09-14
CF02384,Terry Summers,Checking,1178.54,2025-04-10
CF02385,Michael Drake,Savings,14356.31,2024-10-21
CF02386,Mark Brown,Savings,8009.25,2024-06-12
CF02387,Kristina Bray,Savings,9069.76,2016-11-17
CF02388,Chris Poole,Business,24466.05,2023-10-04
CF02389,Jennifer Olsen,Checking,37151.58,2019-01-15
CF02390,Andrew Ayala,Checking,15444.19,2020-12-04
CF02391,Peggy Conway,Checking,28438.46,2018-01-16
CF02392,Mia Mendoza,Business,23921.7,2021-09-26
CF02393,Jennifer Stewart,Savings,11236.41,2017-06-30
CF02394,Brenda Coffey,Checking,22468.87,2021-08-04
CF02395,Jose Weber,Business,23434.72,2016-01-07
CF02396,Jennifer Shea,Business,48076.58,2021-06-06
CF02397,Christine Johnson,Business,8125.47,2022-07-12
CF02398,Paula Craig,Savings,40644.83,2019-10-19
CF02399,Caleb Crawford,Savings,12008.54,2023-02-05
CF02400,Lauren Evans,Business,37881.76,2019-03-06
CF02401,Catherine Moore,Savings,3898.41,2017-03-20
CF02402,Daniel Fuller,Checking,14538.7,2023-03-26
CF02403,Rebecca Prince,Business,25393.9,2018-08-05
CF02404,Timothy Orozco,Savings,47832.08,2023-04-29
CF02405,Kathleen Mann,Savings,18537.72,2019-08-13
CF02406,John Vargas,Checking,3407.32,2021-07-24
CF02407,Curtis Humphrey,Checking,25873.89,2017-06-23
CF02408,Shane Munoz,Checking,18594.99,2021-02-04
CF02409,Angel Welch,Business,43943.5,2023-12-15
CF02410,Jennifer Dawson,Savings,28689.31,2016-02-16
CF02411,Michelle Goodman,Savings,7044.58,2016-08-30
CF02412,David Olson,Checking,37600.22,2019-09-14
CF02413,Richard Cole,Business,9605.97,2020-11-24
CF02414,Judy Cook,Checking,49480.67,2022-06-27
CF02415,Marcia Knox,Checking,1094.53,2021-07-10
CF02416,Brendan Michael,Business,27775.67,2021-01-15
CF02417,Sherry Woodard,Savings,28166.14,2017-08-03
CF02418,Samuel Rodriguez,Checking,12858.14,2025-09-07
CF02419,David Gonzalez,Checking,29747.85,2022-12-26
CF02420,Jeremy Clarke,Business,44119.21,2021-01-11
CF02421,Kevin Barnes,Business,24293.27,2019-12-19
CF02422,Jon Arnold,Business,8685.67,2019-12-11
CF02423,Amanda Grant,Savings,7231.48,2019-09-14
CF02424,Deborah Weaver,Checking,5948.06,2021-09-06
CF02425,David Wright,Checking,46956.65,2017-03-16
CF02426,Susan Oconnor,Checking,13999.33,2023-11-06
CF02427,Brandi Johnson,Checking,48213.51,2020-10-03
CF02428,Mary Saunders,Checking,14709.85,2017-11-01
CF02429,Robert Browning,Checking,21529.27,2021-07-17
CF02430,Jeffery Copeland,Checking,45502.82,2019-12-17
CF02431,Mackenzie Gould,Checking,48656.28,2017-06-02
CF02432,Sabrina Clarke,Savings,28602.86,2023-01-08
CF02433,Monica Johnson,Checking,44664.87,2019-01-09
CF02434,Mary Hardy,Savings,42379.11,2020-10-02
CF02435,Heather Vargas,Business,38879.83,2016-11-03
CF02436,Jennifer Hicks,Checking,31831.86,2017-12-25
CF02437,Angela Liu,Savings,18528.55,2019-12-15
CF02438,Andrea Tyler,Business,3855.99,2022-03-08
CF02439,Gary Sanders,Savings,29084.65,2025-08-17
CF02440,Elizabeth Erickson,Checking,12939.51,2016-06-02
CF02441,Alejandra Tran,Checking,19306.69,2016-12-14
CF02442,Mr. Michael Gibson,Checking,6954.97,2022-07-06
CF02443,Jeffrey Clark,Business,1131.95,2021-11-16
CF02444,Ryan Salas,Savings,6615.11,2021-07-04
CF02445,Brian Sanford,Savings,39200.18,2019-06-23
CF02446,Daniel Ray,Savings,46004.03,2016-02-15
CF02447,Patrick Harper,Business,36444.83,2020-04-14
CF02448,Brandon Barnett,Business,6105.01,2017-09-21
CF02449,James Bell,Business,44611.95,2016-10-28
CF02450,Ryan Padilla,Savings,30722.08,2024-04-15
CF02451,David Martin,Checking,19161.99,2016-05-22
CF02452,Jared Gill,Business,32960.09,2021-03-07
CF02453,Angela Spencer,Savings,45346.17,2023-04-02
CF02454,Marilyn Nguyen,Savings,36520.78,2024-09-15
CF02455,Daniel Cross,Savings,46520.9,2021-04-23
CF02456,Dawn Swanson,Business,16149.64,2017-12-24
CF02457,William Carson,Checking,33007.04,2017-07-05
CF02458,Lisa Anderson,Business,11606.91,2018-08-03
CF02459,Angelica Flowers,Savings,23286.03,2024-12-02
CF02460,Mark Murphy,Business,28495.88,2018-06-22
CF02461,Kayla Martin,Business,16102.49,2017-10-01
CF02462,Andrew Johnson,Checking,49355.92,2018-05-10
CF02463,Juan Alvarez,Checking,26933.15,2022-02-18
CF02464,Ashley Hoffman,Business,5475.53,2022-08-29
CF02465,Bobby Jones MD,Business,32309.19,2018-01-01
CF02466,Heather Reed,Checking,49452.32,2018-01-16
CF02467,Katrina Charles,Checking,38990.01,2016-11-25
CF02468,Matthew Best,Savings,17498.09,2022-04-04
CF02469,Erik Gardner,Business,2938.41,2021-04-15
CF02470,Charles Young,Business,27781.84,2016-03-25
CF02471,Ryan Mcdaniel,Checking,20175.14,2021-11-03
CF02472,Kaitlin Thomas,Savings,30415.15,2025-03-29
CF02473,Mrs. Kristina Moss,Checking,28831.95,2023-02-09
CF02474,Nicholas Murphy,Savings,35047.01,2018-05-31
CF02475,Sonia Brewer,Savings,13756.52,2021-09-24
CF02476,Diane Navarro,Checking,43207.92,2021-11-19
CF02477,Caroline Flores,Savings,38529.91,2021-10-30
CF02478,Charles Garza,Savings,40141.0,2025-03-07
CF02479,Troy Sandoval,Business,35812.14,2023-11-21
CF02480,Scott Edwards,Checking,23743.04,2023-11-27
CF02481,Jason Faulkner,Savings,9368.53,2017-06-08
CF02482,Robert Richmond,Savings,21891.93,2017-09-13
CF02483,Steven Young,Business,1553.23,2021-06-29
CF02484,Christina Edwards,Savings,18062.53,2021-09-08
CF02485,Johnathan Baker,Checking,46454.55,2016-10-31
CF02486,Tami Duran,Business,47236.42,2025-07-06
CF02487,Jenna Price,Savings,22483.15,2020-10-18
CF02488,Donna Mccarthy,Business,17269.12,2021-06-09
CF02489,Matthew Wood,Savings,32285.73,2023-12-08
CF02490,Charles Frederick,Checking,658.84,2023-07-26
CF02491,Bianca Robertson,Savings,23067.72,2018-08-11
CF02492,Jeffrey Smith,Business,13909.56,2018-03-04
CF02493,Peggy Williams,Business,18815.28,2024-03-26
CF02494,Patrick Young,Checking,15526.81,2016-03-31
CF02495,Richard Ramsey,Savings,24346.77,2016-05-18
CF02496,Tyler Ellis,Checking,26207.79,2021-06-12
CF02497,Carl Maldonado,Savings,4390.16,2020-04-02
CF02498,Brenda Suarez,Savings,13707.22,2018-10-10
CF02499,Mckenzie Alvarado,Savings,21270.82,2024-10-06
CF02500,John Parks,Checking,12494.31,2019-03-31
CF02501,Tammy Potter,Business,9171.98,2023-09-19
CF02502,Katherine Knight,Checking,24490.87,2017-08-09
CF02503,Keith Lopez,Checking,36607.6,2019-02-02
CF02504,Christopher Hill,Savings,2898.89,2020-04-06
CF02505,Robert Murphy,Savings,1131.0,2016-03-09
CF02506,Michael Proctor,Business,30175.95,2023-07-15
CF02507,Lori Mora,Savings,28312.92,2016-11-14
CF02508,Brendan Davis,Savings,31337.43,2021-05-17
CF02509,Dustin Brown,Savings,13675.67,2015-10-28
CF02510,Anthony Smith,Savings,41538.14,2015-10-02
CF02511,Justin Scott,Checking,22689.39,2018-09-14
CF02512,Tony Townsend,Savings,25531.62,2020-03-25
CF02513,Kim Ray,Business,15893.61,2021-08-31
CF02514,Heather Johnson,Checking,2285.47,2025-04-28
CF02515,Laura Blake,Checking,13117.8,2018-07-15
CF02516,Lisa Walter,Savings,18063.75,2023-09-18
CF02517,Ashley Lopez,Checking,19946.09,2018-09-19
CF02518,Tamara Johnson,Business,14676.82,2021-06-18
CF02519,Ryan Ramirez,Savings,43274.21,2021-03-11
CF02520,Alicia Jordan,Checking,2681.81,2016-05-23
CF02521,Patricia Porter,Business,607.82,2025-03-10
CF02522,Christopher Moore,Savings,41517.18,2018-12-03
CF02523,Anne Mathews,Savings,13875.66,2019-03-03
CF02524,Wesley Brown,Checking,4749.92,2017-03-31
CF02525,James Bishop,Business,38527.93,2022-11-12
CF02526,Faith Ortiz,Checking,1910.89,2022-02-15
CF02527,Ryan Petersen,Savings,24363.81,2020-06-08
CF02528,Jessica Jennings,Business,26712.31,2021-09-08
CF02529,Rebecca Harris,Savings,15775.38,2019-04-17
CF02530,David Murray,Checking,14417.7,2018-04-30
CF02531,Nicole Vasquez,Business,22785.65,2023-11-14
CF02532,Anthony Powell,Business,26063.13,2021-09-02
CF02533,Amanda Watkins,Savings,23118.71,2019-09-25
CF02534,Justin Hicks,Savings,6932.71,2020-05-05
CF02535,Traci Finley,Business,41749.73,2017-03-08
CF02536,Christine Le,Business,22101.24,2024-06-15
CF02537,John Black,Business,1081.39,2025-01-06
CF02538,Lindsey Long,Checking,24472.85,2018-03-14
CF02539,Maria Miller,Savings,18498.79,2020-05-27
CF02540,Sarah Morales,Checking,46944.7,2018-03-13
CF02541,Jesse Sanders,Checking,44876.43,2018-12-01
CF02542,Ronald Washington,Business,3212.12,2017-01-12
CF02543,Stephen Crawford,Business,37196.6,2025-05-22
CF02544,Ashley Lewis,Savings,10410.01,2017-08-02
CF02545,Cathy Bates,Savings,36843.47,2022-03-29
CF02546,Dan Perry,Savings,22850.95,2016-01-26
CF02547,Ian Blankenship,Savings,17133.5,2018-10-19
CF02548,Michael Baker,Savings,10072.77,2023-10-08
CF02549,David Wallace,Business,28166.89,2021-08-03
CF02550,Christopher Weber,Business,16345.7,2020-03-30
CF02551,Christine Ruiz,Business,37234.79,2015-10-20
CF02552,Jesse Jones,Checking,27770.08,2017-01-09
CF02553,Scott James,Checking,28880.99,2017-08-10
CF02554,Zachary Green,Checking,20895.33,2022-05-24
CF02555,Kendra Mosley,Savings,8810.16,2017-11-26
CF02556,Justin Leonard,Savings,45669.06,2018-03-15
CF02557,Kerry Gallegos,Savings,38544.77,2025-07-31
CF02558,Paul Knox,Business,38369.6,2018-06-07
CF02559,Kimberly Williams,Savings,13066.48,2018-04-15
CF02560,Kelly Stephenson,Business,12028.33,2016-12-25
CF02561,Sandra Mills,Checking,40797.86,2018-06-21
CF02562,Donna Baker,Business,25717.36,2024-07-01
CF02563,Samantha Castro,Checking,40141.98,2019-01-24
CF02564,Michael Jones,Business,14427.07,2023-12-13
CF02565,Stephanie Perry,Checking,4289.15,2025-05-29
CF02566,Mark Harvey,Savings,5116.69,2022-12-09
CF02567,Kim Velez,Checking,40439.13,2016-06-09
CF02568,Krista Lopez,Savings,29735.64,2016-01-17
CF02569,Raymond Anderson,Checking,35504.59,2023-04-30
CF02570,Kylie Castillo,Business,5105.1,2020-01-01
CF02571,Michael Martin,Business,14469.81,2016-03-05
CF02572,Colin Thompson,Business,16931.61,2023-05-15
CF02573,Kevin Acevedo,Savings,8946.51,2024-01-21
CF02574,Katrina Carter,Savings,12718.84,2019-12-27
CF02575,Emily Lee,Savings,32444.29,2018-02-06
CF02576,Laura Duke DDS,Business,12354.07,2023-04-04
CF02577,Douglas Turner,Savings,20883.86,2022-07-02
CF02578,Samantha Smith,Checking,44340.86,2023-08-11
CF02579,Brian Welch,Savings,43857.66,2018-06-30
CF02580,Rhonda Parker,Checking,37036.65,2017-10-07
CF02581,Terri Cortez,Checking,4153.66,2022-05-18
CF02582,Daniel Gardner,Checking,36263.95,2016-05-21
CF02583,Patrick Watkins,Checking,43036.11,2024-05-26
CF02584,Morgan Kirk,Checking,32432.51,2016-11-22
CF02585,Justin Campbell,Business,25427.58,2016-03-31
CF02586,Jeremy Montoya,Savings,44859.32,2019-07-25
CF02587,Mrs. Mary Atkinson,Business,11745.72,2017-09-06
CF02588,Mackenzie Alvarez,Business,40724.06,2023-02-12
CF02589,Thomas Alvarado,Checking,36822.94,2021-01-18
CF02590,Ian Rice,Savings,12469.11,2016-05-15
CF02591,Stephanie Ramirez,Savings,40636.94,2022-05-31
CF02592,Travis White,Checking,40107.6,2018-06-29
CF02593,Brittney Dalton,Checking,12728.09,2017-08-21
CF02594,Rebecca Thomas,Checking,21850.5,2021-11-01
CF02595,Jason Caldwell,Business,36955.09,2019-09-18
CF02596,David Stanton,Business,36450.87,2024-06-29
CF02597,Alexander Hernandez,Business,23344.16,2025-03-05
CF02598,Mitchell Haley,Checking,8677.65,2024-06-09
CF02599,Michael Ward,Savings,576.93,2022-06-17
CF02600,Antonio Vargas,Checking,38263.59,2024-10-20
CF02601,Leslie Fisher,Checking,43485.55,2021-02-08
CF02602,Michael Rodriguez,Business,1838.41,2024-03-22
CF02603,Kaitlyn Griffin,Business,45110.55,2020-12-22
CF02604,Donna Parker,Business,9466.52,2025-07-19
CF02605,Bradley Meza,Business,13416.66,2018-08-17
CF02606,James Reilly,Checking,11398.97,2018-04-08
CF02607,Isaac Underwood,Business,9144.16,2021-11-27
CF02608,Monica Bryant,Business,21447.56,2024-08-28
CF02609,Laura Wilson,Savings,12140.56,2025-08-11
CF02610,Gavin Smith,Savings,45311.05,2017-05-09
CF02611,Andrew Rhodes,Savings,13107.3,2017-02-05
CF02612,Kristi Carr,Checking,42651.96,2018-04-10
CF02613,Kevin Villarreal,Business,21998.29,2023-05-21
CF02614,Theodore Wu,Checking,44471.37,2024-07-18
CF02615,Madison Martin,Checking,42149.0,2017-02-06
CF02616,Mary Martin,Checking,26599.78,2022-03-06
CF02617,Kristi Miller,Savings,9921.15,2021-05-25
CF02618,Wendy Johnson,Business,40844.75,2015-12-07
CF02619,Tracy Owen,Business,47977.88,2021-06-20
CF02620,Matthew Carter,Savings,35015.8,2017-02-13
CF02621,Kevin Rodriguez,Checking,11312.07,2022-03-05
CF02622,Michelle Morris,Business,30833.48,2018-11-05
CF02623,Kelly Mays,Savings,47636.71,2023-02-08
CF02624,Erin Mclaughlin,Checking,15789.28,2020-11-26
CF02625,Jason Cox,Business,1815.21,2018-03-27
CF02626,Stephanie Bowman,Checking,18211.19,2019-11-17
CF02627,Stephen Schmidt,Savings,12763.02,2020-05-28
CF02628,Isaac Fritz,Checking,18429.18,2024-03-19
CF02629,Pamela Bright,Business,17524.2,2016-06-23
CF02630,Lindsey Mcguire,Checking,26553.93,2019-05-09
CF02631,Shannon Hampton,Savings,45327.63,2016-11-05
CF02632,Jennifer Villanueva,Business,35472.03,2019-05-13
CF02633,Darryl Gray,Checking,28155.54,2016-05-07
CF02634,Tyler Clark,Checking,41534.84,2024-08-07
CF02635,Crystal Keller,Savings,32552.17,2018-01-04
CF02636,Tommy Sawyer,Savings,13515.43,2019-09-25
CF02637,Toni Dawson,Business,18436.21,2024-05-29
CF02638,David Hall,Savings,45118.49,2020-12-10
CF02639,Joyce Thomas,Savings,45200.29,2017-06-12
CF02640,Carrie Dixon,Savings,30399.49,2017-11-10
CF02641,Zachary Morgan,Business,48294.5,2021-10-18
CF02642,Randy Tyler,Business,15498.96,2021-03-12
CF02643,Andrew Alexander,Savings,5555.39,2022-09-15
CF02644,Janet Williams,Savings,43204.17,2018-10-12
CF02645,Edward Barnes,Checking,19273.04,2016-02-29
CF02646,James Smith,Checking,37563.18,2016-07-31
CF02647,Stacey Collins,Checking,32009.59,2020-11-04
CF02648,Kenneth Rogers,Checking,18584.54,2017-12-20
CF02649,Jaclyn Meyer,Business,44771.69,2016-04-30
CF02650,Justin Davis,Savings,18724.78,2017-01-11
CF02651,Kathy Brooks,Business,39444.18,2020-12-25
CF02652,Tina Johnson,Savings,17743.01,2022-03-01
CF02653,Amanda Chen,Business,16133.55,2016-09-21
CF02654,Charles Molina,Savings,30228.44,2016-07-14
CF02655,Sarah Morrison,Checking,45594.47,2021-04-07
CF02656,Tonya Hatfield,Business,30650.7,2016-04-04
CF02657,Timothy Webb,Checking,19843.12,2021-01-23
CF02658,Scott Hoover,Business,15419.21,2021-01-31
CF02659,Craig Lyons,Savings,32154.58,2021-08-09
CF02660,Deborah Gallagher,Business,41815.58,2023-07-12
CF02661,David Horton,Checking,9184.65,2020-04-12
CF02662,John Henderson,Business,13024.88,2018-03-15
CF02663,Jeffrey Duncan,Savings,35525.14,2023-07-26
CF02664,Carrie Wright,Business,21520.64,2016-07-03
CF02665,Adam Johnson,Business,22562.21,2021-10-17
CF02666,Chris Mcmahon,Business,14798.42,2025-03-11
CF02667,Mr. Kevin Simpson DDS,Savings,48855.22,2018-05-07
CF02668,Jennifer Cowan,Business,32288.36,2015-11-29
CF02669,Maureen Moreno,Savings,2359.77,2019-12-18
CF02670,Elizabeth Sanders,Savings,48283.36,2019-11-17
CF02671,Christopher Garcia,Checking,48755.64,2022-03-25
CF02672,Daniel Jordan,Checking,35815.81,2024-08-07
CF02673,Daniel Vang,Business,6978.32,2017-05-26
CF02674,Taylor Lozano,Checking,23691.18,2016-01-05
CF02675,Kelly Howard,Savings,18927.15,2021-04-02
CF02676,Tiffany Young,Checking,4027.55,2024-08-01
CF02677,Jennifer Rubio,Savings,4020.59,2024-10-23
CF02678,Nathan Jacobson,Checking,15706.8,2015-11-01
CF02679,Jennifer Jones,Checking,41519.59,2020-11-02
CF02680,Frank Greene,Checking,17266.87,2022-07-22
CF02681,William King,Checking,26661.98,2020-03-10
CF02682,Tina Moody,Business,26410.53,2022-06-09
CF02683,Scott Smith,Checking,33611.96,2015-11-30
CF02684,Lorraine Andrews,Checking,1655.22,2017-10-12
CF02685,Hector Wolfe,Checking,9599.09,2024-05-21
CF02686,Megan Shields,Checking,19191.96,2016-06-25
CF02687,Amy Miranda,Business,29064.34,2017-07-05
CF02688,Trevor Harrison,Checking,40315.53,2016-11-10
CF02689,Michael Rivera,Savings,25498.81,2017-11-17
CF02690,Katherine Davis,Savings,14726.1,2018-05-04
CF02691,Lindsey Riley,Savings,27499.47,2022-06-04
CF02692,Brenda Morgan,Business,459.93,2025-02-10
CF02693,Michael Crawford,Checking,21387.55,2020-09-21
CF02694,William Price,Business,25135.95,2022-10-23
CF02695,Rodney Thomas,Savings,27317.38,2023-02-27
CF02696,John Higgins,Savings,14732.56,2023-03-13
CF02697,Katrina Watkins,Savings,25049.99,2023-11-30
CF02698,Joshua Sanders,Business,15266.37,2016-04-12
CF02699,Edward Kramer,Checking,7024.77,2025-07-31
CF02700,Angela Woodard,Savings,10919.25,2023-04-27
CF02701,Michael Taylor,Savings,8130.67,2019-06-23
CF02702,Nicholas Barber,Savings,45059.07,2023-10-20
CF02703,Bradley Dunlap,Business,14254.93,2019-06-30
CF02704,John Phillips,Business,39049.55,2023-03-09
CF02705,Deanna Rivas,Business,9320.5,2023-10-25
CF02706,Jacob Roberts,Business,26862.45,2023-05-03
CF02707,Carla Yang,Business,13474.76,2024-02-28
CF02708,Jordan Church,Checking,8431.96,2025-07-01
CF02709,Michael Stewart,Business,12456.24,2016-03-28
CF02710,Kelsey Peterson,Business,27748.09,2015-12-24
CF02711,Miranda Mills,Savings,19300.88,2021-04-12
CF02712,Bryan Dominguez,Checking,32202.57,2015-11-22
CF02713,Kenneth Edwards,Savings,22566.85,2022-05-21
CF02714,Tracy Reed,Checking,6071.34,2019-08-17
CF02715,Daniel Webb,Checking,11545.68,2017-12-27
CF02716,Lisa Hill,Savings,20412.36,2022-12-08
CF02717,Paul Freeman,Business,16098.62,2017-12-09
CF02718,Joy Morris,Checking,37233.66,2018-01-06
CF02719,Brooke Flores,Savings,15939.26,2020-07-20
CF02720,Gina Mason,Business,18487.8,2020-11-29
CF02721,Ashley Caldwell,Savings,43091.92,2019-12-19
CF02722,Stephen Valenzuela,Savings,45705.56,2024-03-28
CF02723,Richard Matthews,Checking,18950.35,2024-04-08
CF02724,James Parsons,Checking,48782.04,2016-09-07
CF02725,Michael Sutton,Business,47243.22,2019-10-10
CF02726,Chase Reeves,Savings,30065.29,2021-04-03
CF02727,George Wyatt,Checking,42310.85,2017-11-09
CF02728,Christina Gould,Checking,24151.92,2018-08-01
CF02729,Kelly Allen,Business,31591.76,2020-05-14
CF02730,Jennifer Warner,Business,24557.47,2025-08-31
CF02731,Jacqueline James,Savings,38251.83,2019-08-27
CF02732,Susan Campbell,Business,2284.66,2022-12-14
CF02733,Laura Strickland,Checking,10190.4,2024-11-03
CF02734,William Davis,Checking,47463.04,2016-02-04
CF02735,Lisa Mills,Business,26516.61,2021-09-13
CF02736,Sarah Hahn,Savings,28829.95,2023-10-19
CF02737,Mark Delgado,Checking,17511.45,2025-03-22
CF02738,Jasmine Brown,Business,20449.75,2020-09-16
CF02739,Robert Young,Checking,47120.49,2023-05-11
CF02740,Julie Harris,Savings,38708.55,2021-07-12
CF02741,Nicholas Mason,Checking,31014.95,2025-05-27
CF02742,Amanda Bennett,Savings,19249.92,2024-01-30
CF02743,Mark Hunter,Business,43104.69,2019-09-21
CF02744,Pamela Warren,Business,1.14,2017-07-05
CF02745,Richard Williamson,Savings,11899.63,2018-10-18
CF02746,James Saunders,Savings,35095.63,2025-08-21
CF02747,Madison Brown,Savings,34245.63,2024-03-01
CF02748,Matthew Mitchell,Savings,23377.46,2017-03-19
CF02749,Amy Stafford,Business,32085.53,2024-02-11
CF02750,Robert Holt,Business,35145.14,2023-02-06
CF02751,Benjamin Espinoza,Business,45889.23,2020-08-07
CF02752,Richard Lawrence,Checking,6851.56,2020-04-02
CF02753,Kelsey Burns,Business,19017.04,2017-10-01
CF02754,Frank Green,Checking,6139.96,2025-04-17
CF02755,David Hill,Savings,35995.84,2021-01-12
CF02756,Crystal Fuentes,Checking,27030.31,2023-11-09
CF02757,Shari Patterson,Checking,46867.66,2024-02-27
CF02758,Brenda Johnson,Business,46556.52,2017-12-15
CF02759,Jodi Schaefer,Business,29959.79,2019-08-05
CF02760,Mark Kim,Savings,4018.01,2019-11-10
CF02761,Ronald Martinez,Savings,595.03,2022-02-21
CF02762,Ethan Jenkins,Savings,22921.12,2021-09-14
CF02763,Robin Lopez,Checking,42425.49,2016-05-12
CF02764,Zachary Ramirez,Business,30631.28,2018-08-17
CF02765,Patrick Rivers,Savings,47798.42,2018-11-08
CF02766,Dr. Michelle Fitzgerald MD,Savings,6467.95,2016-07-08
